0.4,1499979.80174656
0.5,102958.19446205
0.6,55632.87553878
0.7000000000000001,35156.0463006
0.7999999999999999,22437.41097628
0.9,14158.98454087
1.0,9056.97633322
1.1,5964.80087411
1.2000000000000002,4073.14824808
1.3,2884.04593895
1.4000000000000001,2102.33139494
1.5,1558.24494126
1.6,1159.83367459
1.7000000000000002,859.58017368
1.8,632.01035854
1.9,460.58889741
2.0,332.79792298
2.1,238.56511617
2.2,169.75746866
2.3,119.92268421
2.4000000000000004,84.03985889
2.5,58.46302513
2.6,40.33699321
2.7,27.53054625
2.8000000000000003,18.5752841
2.9000000000000004,12.34814196
3.0,8.05891553
3.0999999999999996,5.11851539
3.2,3.12687775
3.3,1.79453543
3.4000000000000004,0.91710142
3.5,0.35108028
3.5999999999999996,-0.00351495
3.7,-0.21643576
3.8,-0.33553987
3.9000000000000004,-0.39348843
4.0,-0.41245688
4.1,-0.40736835
4.2,-0.38815055
4.3,-0.36133647
4.4,-0.33095941
4.5,-0.30006336
4.6,-0.27003639
4.7,-0.24179205
4.8,-0.21574549
4.8999999999999995,-0.1921147
5.0,-0.17087569
5.1,-0.15191975
5.2,-0.13507896
5.3,-0.12016785
5.4,-0.10699243
5.5,-0.0953624
5.6000000000000005,-0.08510172
5.7,-0.07604927
5.800000000000001,-0.06805362
5.9,-0.06098969
6.0,-0.0547407
6.1,-0.04920461
6.2,-0.04429387
6.3,-0.03993109
6.4,-0.03604882
6.5,-0.0325887
6.6,-0.02949958
6.7,-0.02673753
6.800000000000001,-0.02426366
6.8999999999999995,-0.02204465
7.0,-0.02005098
7.1,-0.0182571
7.199999999999999,-0.01664072
7.3,-0.0151819
7.4,-0.01386357
7.5,-0.0126705
7.6,-0.01158933
7.7,-0.01060827
7.800000000000001,-0.00971691
7.9,-0.00890606
8.0,-0.00816751
8.1,-0.00749403
8.2,-0.00687927
8.3,-0.00631731
8.4,-0.00580323
8.5,-0.00533242
8.6,-0.00490075
8.7,-0.00450462
8.8,-0.00414081
8.9,-0.00380626
9.0,-0.00349846
9.1,-0.00321495
9.2,-0.00295364
9.3,-0.0027126
9.4,-0.00249003
9.5,-0.00228445
9.600000000000001,-0.00209435
9.7,-0.00191849
9.799999999999999,-0.00175565
9.899999999999999,-0.0016048
10.0,-0.001465
10.1,-0.00133526
10.2,-0.00121488
10.299999999999999,-0.00110309
10.4,-0.00099919
10.5,-0.00090266
10.599999999999,-0.00081285
10.7,-0.00072928
10.8,-0.00065149
10.9,-0.00057899
11.0,-0.00051151
11.1,-0.00044854
11.200000000000001,-0.00038987
11.3,-0.00033515
11.4,-0.00028405
11.5,-0.00023635
11.600000000000001,-0.00019183
11.700000000000001,-0.00015027
11.799999999999999,-0.00011141
11.899999999999999,-7.514e-05
12.0,-4.121e-05
12.1,-9.49e-06
12.2,2.014e-05
12.299999999999999,4.785e-05
12.4,7.377e-05
12.5,9.8e-05
12.6,0.00012069
12.7,0.0001419
12.8,0.00016169
12.9,0.00018027
13.0,0.00019759
13.1,0.00021383
13.200000000000001,0.00022899
13.3,0.00024319
13.4,0.00025642
13.5,0.00026881
13.600000000000001,0.00028036
13.700000000000001,0.00029118
13.8,0.00030126
13.899999999999999,0.00031071
14.0,0.00031945
14.1,0.00032764
14.2,0.00033527
14.299999999999999,0.00034239
14.399999999999999,0.000349
14.5,0.00035513
14.6,0.00036082
14.7,0.00036613
14.8,0.00037103
14.9,0.00037555
15.0,0.00037974
15.1,0.00038361
15.2,0.00038718
15.3,0.00039044
15.4,0.00039334
15.5,0.0003961
15.600000000000001,0.00039859
15.700000000000001,0.0004009
15.8,0.00040296
15.9,0.00040484
16.0,0.00040649
16.099999999999998,0.000408
16.2,0.00040933
16.3,0.00041052
16.4,0.00041151
16.5,0.00041237
16.6,0.00041311
16.7,0.00041373
16.8,0.00041424
16.9,0.00041462
17.0,0.00041489
17.1,0.00041506
17.2,0.00041516
17.3,0.00041513
17.4,0.00041505
17.5,0.00041487
17.6,0.00041462
17.7,0.00041431
17.8,0.00041394
17.900000000000002,0.00041347
18.0,0.00041297
18.1,0.00041242
18.2,0.00041179
18.3,0.00041112
18.4,0.00041042
18.5,0.00040967
18.6,0.00040888
18.700000000000003,0.00040805
18.8,0.00040718
18.9,0.00040628
19.0,0.00040535
19.1,0.00040439
19.200000000000003,0.00040339
19.3,0.00040236
19.4,0.00040133
19.5,0.00040027
19.599999999999998,0.00039919
19.7,0.00039808
19.8,0.00039696
19.9,0.00039582
20.0,0.00039465
20.099999999999998,0.00039349
20.200000000000003,0.00039231
20.3,0.00039112
20.4,0.00038991
20.5,0.0003887
20.599999999999998,0.00038747
20.700000000000003,0.00038623
20.8,0.00038501
20.9,0.00038376
21.0,0.00038249
21.1,0.00038122
21.200000000000003,0.00037997
21.3,0.0003787
21.4,0.00037743
21.5,0.00037614
21.599999999999998,0.00037488
21.7,0.0003736
21.8,0.00037231
21.9,0.00037104
22.0,0.00036975
22.099999999999998,0.00036847
22.2,0.00036718
22.3,0.00036589
22.400000000000002,0.00036462
