0.1;36049.22287811
0.2;12301.09400354
0.3;6403.09122749
0.4;4419.1714048
0.5;2654.39316879
0.6;1822.56017512
0.7;1246.91882236
0.8;846.17490338
0.9;569.74792792
1.0;380.93262406
1.1;253.03039187
1.2;166.99398338
1.3;109.55043778
1.4;71.41522377
1.5;46.26065753
1.6;29.76119809
1.7;19.00328966
1.8;12.03233633
1.9;7.54418477
2.0;4.67366392
2.1;2.85049939
2.2;1.70133041
2.3;0.98333323
2.4;0.53956305
2.5;0.26944241
2.6;0.10786433
2.7;0.01415421
2.8;-0.03768235
2.9;-0.06403939
3.0;-0.07520073
3.1;-0.0775726
3.2;-0.07510543
3.3;-0.07019906
3.4;-0.0642797
3.5;-0.0581663
3.6;-0.05230382
3.7;-0.04691099
3.8;-0.04207318
3.9;-0.03780021
4.0;-0.03406123
4.1;-0.03080857
4.2;-0.02798597
4.3;-0.02553824
4.4;-0.02341403
4.5;-0.02156732
4.6;-0.01995785
4.7;-0.01855093
4.8;-0.01731693
4.9;-0.01622997
5.0;-0.0152702
5.1;-0.01441893
5.2;-0.01366098
5.3;-0.01298351
5.4;-0.01237565
5.5;-0.0118282
5.6;-0.01133332
5.7;-0.01088435
5.8;-0.01047559
5.9;-0.01010216
6.0;-0.00975988
6.1;-0.00944514
6.2;-0.00915483
6.3;-0.00888625
6.4;-0.00863707
6.5;-0.00840523
6.6;-0.00818898
6.7;-0.00798673
6.8;-0.00779714
6.9;-0.00761898
7.0;-0.0074512
7.1;-0.00729286
7.2;-0.00714312
7.3;-0.00700125
7.4;-0.00686657
7.5;-0.00673849
7.6;-0.0066165
7.7;-0.00650011
7.8;-0.00638891
7.9;-0.0062825
8.0;-0.00618055
8.1;-0.00608273
8.2;-0.00598876
8.3;-0.00589839
8.4;-0.00581138
8.5;-0.00572752
8.6;-0.00564661
8.7;-0.00556847
8.8;-0.00549294
8.9;-0.00541987
9.0;-0.00534912
9.1;-0.00528056
9.2;-0.00521407
9.3;-0.00514957
9.4;-0.00508692
9.5;-0.00502603
9.6;-0.00496684
9.7;-0.00490925
9.8;-0.00485319
9.9;-0.00479858
10.0;-0.00474538
10.1;-0.0046935
10.2;-0.0046429
10.3;-0.00459353
10.4;-0.00454532
10.5;-0.00449824
10.6;-0.00445223
10.7;-0.00440727
10.8;-0.0043633
10.9;-0.0043203
11.0;-0.00427822
11.1;-0.00423703
11.2;-0.0041967
11.3;-0.0041572
11.4;-0.0041185
11.5;-0.00408057
11.6;-0.0040434
11.7;-0.00400695
11.8;-0.0039712
11.9;-0.00393613
12.0;-0.00390172
12.1;-0.00386795
12.2;-0.00383479
12.3;-0.00380223
12.4;-0.00377025
12.5;-0.00373884
12.6;-0.00370798
12.7;-0.00367765
12.8;-0.00364784
12.9;-0.00361853
13.0;-0.00358972
13.1;-0.00356138
13.2;-0.0035335
13.3;-0.00350608
13.4;-0.0034791
13.5;-0.00345255
13.6;-0.00342642
13.7;-0.00340069
13.8;-0.00337537
13.9;-0.00335043
14.0;-0.00332587
14.1;-0.00330169
14.2;-0.00327786
14.3;-0.00325438
14.4;-0.00323125
14.5;-0.00320846
14.6;-0.003186
14.7;-0.00316385
14.8;-0.00314202
14.9;-0.0031205
15.0;-0.00309928
15.1;-0.00307835
15.2;-0.00305772
15.3;-0.00303736
15.4;-0.00301728
15.5;-0.00299748
15.6;-0.00297793
15.7;-0.00295864
15.8;-0.0029396
15.9;-0.00292082
16.0;-0.00290227
16.1;-0.00288397
16.2;-0.0028659
16.3;-0.00284805
16.4;-0.00283044
16.5;-0.00281304
16.6;-0.00279586
16.7;-0.00277889
16.8;-0.00276213
16.9;-0.00274557
17.0;-0.00272922
17.1;-0.00271306
17.2;-0.00269709
17.3;-0.00268131
17.4;-0.00266572
17.5;-0.00265031
17.6;-0.00263508
17.7;-0.00262003
17.8;-0.00260515
17.9;-0.00259044
18.0;-0.0025759
18.1;-0.00256152
18.2;-0.00254731
18.3;-0.00253325
18.4;-0.00251935
18.5;-0.0025056
18.6;-0.002492
18.7;-0.00247855
18.8;-0.00246525
18.9;-0.00245209
19.0;-0.00243907
19.1;-0.00242619
19.2;-0.00241344
19.3;-0.00240083
19.4;-0.00238836
19.5;-0.00237601
19.6;-0.00236379
19.7;-0.0023517
19.8;-0.00233973
19.9;-0.00232788
20.0;-0.00231616
20.1;-0.00230455
20.2;-0.00229306
20.3;-0.00228168
20.4;-0.00227042
20.5;-0.00225927
20.6;-0.00224822
20.7;-0.00223729
20.8;-0.00222646
20.9;-0.00221574
21.0;-0.00220512
21.1;-0.0021946
21.2;-0.00218419
21.3;-0.00217387
21.4;-0.00216365
21.5;-0.00215353
21.6;-0.0021435
21.7;-0.00213356
21.8;-0.00212372
21.9;-0.00211396
22.0;-0.0021043
22.1;-0.00209473
22.2;-0.00208524
22.3;-0.00207584
22.4;-0.00206652
22.5;-0.00205729
22.6;-0.00204814
22.7;-0.00203907
22.8;-0.00203008
22.9;-0.00202117
23.0;-0.00201234
23.1;-0.00200359
23.2;-0.00199491
23.3;-0.00198631
23.4;-0.00197778
23.5;-0.00196932
23.6;-0.00196094
23.7;-0.00195263
23.8;-0.00194438
23.9;-0.00193621
24.0;-0.00192811
24.1;-0.00192007
24.2;-0.00191211
24.3;-0.0019042
24.4;-0.00189637
24.5;-0.00188859
24.6;-0.00188089
24.7;-0.00187324
24.8;-0.00186566
24.9;-0.00185813
25.0;-0.00185067
25.1;-0.00184327
25.2;-0.00183593
25.3;-0.00182864
25.4;-0.00182141
25.5;-0.00181425
25.6;-0.00180713
25.7;-0.00180007
25.8;-0.00179307
25.9;-0.00178612
26.0;-0.00177923
26.1;-0.00177239
26.2;-0.0017656
26.3;-0.00175886
26.4;-0.00175218
26.5;-0.00174554
26.6;-0.00173896
26.7;-0.00173242
26.8;-0.00172594
26.9;-0.0017195
27.0;-0.00171311
27.1;-0.00170677
27.2;-0.00170048
27.3;-0.00169423
27.4;-0.00168802
27.5;-0.00168187
27.6;-0.00167575
27.7;-0.00166969
27.8;-0.00166366
27.9;-0.00165768
28.0;-0.00165174
28.1;-0.00164585
28.2;-0.00163999
28.3;-0.00163418
28.4;-0.00162841
28.5;-0.00162268
28.6;-0.00161699
28.7;-0.00161134
28.8;-0.00160573
28.9;-0.00160016
29.0;-0.00159463
29.1;-0.00158913
29.2;-0.00158368
29.3;-0.00157826
29.4;-0.00157287
29.5;-0.00156753
29.6;-0.00156222
29.7;-0.00155694
29.8;-0.00155171
29.9;-0.0015465
30.0;-0.00154134
